Agent,Prior,Target,Score,SMILES,SMILES_state,Input_Scaffold,R-groups,Scaffold,QED,QED (raw),SAScore,SAScore (raw),MW_endpoint,MW_endpoint (raw),step
13.5286,35.5109,24.3693,0.4990017,CC(=O)NC(c1cc(Cc2ncn(CCc3ccccc3)c2C)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],*Cc1c(C)n(CCc2ccccc2)cn1|*C,O=c1oc2ccccc2cc1Cc1cccc(Cc2cn(CCc3ccccc3)cn2)c1,0.2676595,0.2677,0.4642206,3.2936,0.9999979,521.6170,135
13.1482,32.4028,35.0316,0.5619536,CC(=O)NC(c1cc(Cc2nn(C)nc2C)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],*Cc1c(C)nn(C)n1|C*,O=c1oc2ccccc2cc1Cc1cccc(Cc2cn[nH]n2)c1,0.4691743,0.4692,0.3782398,3.4011,1.0000000,432.4800,135
15.5381,30.9206,30.9746,0.5157930,CC(=O)NC(c1cc(Cn2ccnc2)ccc1Cn1ccnc1)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],*Cn1ccnc1|*Cn1cncc1,O=c1oc2ccccc2cc1Cc1cc(Cn2ccnc2)ccc1Cn1ccnc1,0.3538468,0.3538,0.3878028,3.3888,1.0000000,469.5010,135
11.1431,24.3506,-24.3506,0.0000000,CC(=O)NC(c1cc(Cn2cc(C)cn2)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],*Cn1ncc(C)c1|C*,O=c1oc2ccccc2cc1Cc1cccc(Cn2cccn2)c1,0.4838722,0.4839,0.6176525,3.1042,1.0000000,417.4650,135
14.1946,32.5201,30.7349,0.5271248,CC(=O)NC(c1cc(N2CCN(C)CC2)ccc1NCCc1ccc(F)cc1)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],*N1CCN(C)CC1|C(c1ccc(F)cc1)CN*,O=c1oc2ccccc2cc1Cc1cc(N2CCNCC2)ccc1NCCc1ccccc1,0.2851713,0.2852,0.5568663,3.1805,0.9223241,544.6270,135
8.7505,15.7199,-15.7199,0.0000000,CC(=O)NC(c1cc(N2CCN(C)CC2)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],*N1CCN(C)CC1|C*,O=c1oc2ccccc2cc1Cc1cccc(N2CCNCC2)c1,0.6303616,0.6304,0.6952189,2.9993,1.0000000,421.4970,135
6.9129,31.6617,40.0363,0.5974837,CC(=O)NC(c1cc(Nc2nc(C)ncc2C)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],*Nc1c(C)cnc(C)n1|*C,O=c1oc2ccccc2cc1Cc1cccc(Nc2ccncn2)c1,0.3952864,0.3953,0.5395929,3.2018,1.0000000,444.4910,135
9.8249,28.4581,43.7503,0.6017363,CC(=O)NC(c1cc(Nc2cnc(C)c(C)c2)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],*Nc1cc(C)c(C)nc1|*C,O=c1oc2ccccc2cc1Cc1cccc(Nc2cccnc2)c1,0.3833009,0.3833,0.5684326,3.1663,1.0000000,443.5030,135
13.1326,34.1711,25.2502,0.4951776,CC(=O)NC(c1cc(Nc2cccnc2)ccc1Nc1ccc(C)cc1)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],*Nc1cccnc1|*Nc1ccc(C)cc1,O=c1oc2ccccc2cc1Cc1cc(Nc2cccnc2)ccc1Nc1ccccc1,0.2026648,0.2027,0.5991074,3.1279,1.0000000,506.5620,135
14.6022,30.7390,34.1960,0.5411251,CC(=O)NC(c1cc(Nc2ccn(C)n2)ccc1C(C)(C)C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],*Nc1ccn(C)n1|*C(C)(C)C,O=c1oc2ccccc2cc1Cc1cccc(Nc2cc[nH]n2)c1,0.3785063,0.3785,0.4186200,3.3498,1.0000000,460.5340,135
10.3141,26.8266,42.7863,0.5801073,CC(=O)NC(c1cc(Nc2cnc3ccccc3n2)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],*Nc1cnc2ccccc2n1|*C,O=c1oc2ccccc2cc1Cc1cccc(Nc2cnc3ccccc3n2)c1,0.3209078,0.3209,0.6083376,3.1161,1.0000000,466.4970,135
12.2610,26.1554,47.8855,0.6170073,CC(=O)NC(c1cc(Nc2ccsc2)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],*Nc1cscc1|*C,O=c1oc2ccccc2cc1Cc1cccc(Nc2ccsc2)c1,0.4020615,0.4021,0.5842227,3.1466,1.0000000,420.4900,135
14.7782,35.2714,23.1977,0.4872428,CC(=O)NC(c1cc(Nc2nc(C)nn2C)ccc1C(C)(C)C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],*Nc1nc(C)nn1C|CC(*)(C)C,O=c1oc2ccccc2cc1Cc1cccc(Nc2ncn[nH]2)c1,0.3697738,0.3698,0.3128242,3.4892,1.0000000,475.5490,135
6.2231,24.1278,52.2509,0.6364888,CC(=O)NC(c1cc(Nc2nccc(C)n2)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],*Nc1nccc(C)n1|*C,O=c1oc2ccccc2cc1Cc1cccc(Nc2ncccn2)c1,0.4114309,0.4114,0.6267226,3.0925,1.0000000,430.4640,135
11.5383,32.3055,33.8267,0.5511021,CC(=O)NC(c1cc(Nc2nccc(C)n2)ccc1C(C)(C)C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],*Nc1nccc(C)n1|C(C)(C)(C)*,O=c1oc2ccccc2cc1Cc1cccc(Nc2ncccn2)c1,0.3549948,0.3550,0.4714919,3.2847,1.0000000,472.5450,135
7.5453,24.2371,-24.2371,0.0000000,CC(=O)NC(c1cc(Nc2nccc(C)n2)ccc1C)c1c(O)c2ccccc2oc1=O,2,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],*Nc1nccc(C)n1|C*,O=c1oc2ccccc2cc1Cc1cccc(Nc2ncccn2)c1,0.0000000,0.4114,0.0000000,3.0925,0.0000000,430.4640,135
7.8854,23.7446,50.6341,0.6198227,CC(=O)NC(c1cc(Nc2nnc(C)s2)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],*Nc1sc(C)nn1|C*,O=c1oc2ccccc2cc1Cc1cccc(Nc2nncs2)c1,0.4057316,0.4057,0.5868994,3.1432,1.0000000,436.4930,135
6.2379,21.8279,-21.8279,0.0000000,CC(=O)NC(c1cc(Nc2nccs2)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],*Nc1sccn1|*C,O=c1oc2ccccc2cc1Cc1cccc(Nc2nccs2)c1,0.4166485,0.4166,0.6084520,3.1160,1.0000000,421.4780,135
11.3729,25.2073,46.3843,0.5965962,CCn1c(C)nc(-c2ccc(C)c(C(NC(C)=O)c3c(O)c4ccccc4oc3=O)c2)c1C,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],*c1c(C)n(CC)c(C)n1|*C,O=c1oc2ccccc2cc1Cc1cccc(-c2c[nH]cn2)c1,0.4399450,0.4399,0.4826620,3.2711,1.0000000,445.5190,135
17.8442,31.0529,28.2422,0.4941256,C#Cc1ccc(NCc2ccc(C)s2)c(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)c1,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],C(#C)*|c1cc(C)sc1CN*,O=c1oc2ccccc2cc1Cc1ccccc1NCc1cccs1,0.2880917,0.2881,0.4187756,3.3497,1.0000000,458.5390,135
17.0683,44.3877,25.3248,0.5809380,CCCc1ccc(CCc2ncccn2)cc1C(NC(C)=O)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],C(*)Cc1ncccn1|CCC*,O=c1oc2ccccc2cc1Cc1cccc(CCc2ncccn2)c1,0.3833251,0.3833,0.5114722,3.2360,1.0000000,457.5300,135
17.6412,29.9598,44.6275,0.6215607,CC(=O)NC(c1cc(CC(=O)NCc2cccc(C)c2)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],C(C*)(NCc1cccc(C)c1)=O|*C,O=C(Cc1cccc(Cc2cc3ccccc3oc2=O)c1)NCc1ccccc1,0.3408444,0.3408,0.7045220,2.9858,1.0000000,484.5520,135
25.0237,45.0197,8.8959,0.4492960,CCCc1sc(C)nc1-c1ccc(-c2cccc(C)c2)c(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)c1,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],C(Cc1sc(C)nc1*)C|c1cc(*)cc(C)c1,O=c1oc2ccccc2cc1Cc1cc(-c2cscn2)ccc1-c1ccccc1,0.2160000,0.2160,0.4221730,3.3454,0.9946117,538.6690,135
13.1964,29.9526,-29.9526,0.0000000,CC(=O)NC(c1cc(NCc2cc(C)ccn2)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],C(N*)c1nccc(C)c1|C*,O=c1oc2ccccc2cc1Cc1cccc(NCc2ccccn2)c1,0.3829029,0.3829,0.6114261,3.1122,1.0000000,443.5030,135
24.9563,59.7689,-59.6803,0.0007379,CC(=O)NC(c1cc(Cc2ccnc(NCc3ccccn3)n2)ccc1NCc1ccccn1)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],C(Nc1nc(C*)ccn1)c1ccccn1|*NCc1ccccn1,O=c1oc2ccccc2cc1Cc1cc(Cc2ccnc(NCc3ccccn3)n2)ccc1NCc1ccccn1,0.1447665,0.1448,0.2775688,3.5408,0.0000000,613.6780,135
14.8988,27.6240,41.9124,0.5794703,CC(=O)NC(c1cc(NCc2cc(C)c(C)cc2C)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],C(c1cc(C)c(C)cc1C)N*|*C,O=c1oc2ccccc2cc1Cc1cccc(NCc2ccccc2)c1,0.3205567,0.3206,0.6070002,3.1178,1.0000000,470.5690,135
15.0397,25.6626,-25.6626,0.0000000,CC(=O)NC(c1cc(Cc2ccc(F)cc2F)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],C(c1ccc(F)cc1F)*|*C,O=c1oc2ccccc2cc1Cc1cccc(Cc2ccccc2)c1,0.4249114,0.4249,0.6779369,3.0237,1.0000000,449.4530,135
15.9679,25.4501,50.2596,0.6309134,CCN1CCC(C)(c2ccc(C)c(C(NC(C)=O)c3c(O)c4ccccc4oc3=O)c2)CC1,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],C1CC(C)(*)CCN1CC|*C,O=c1oc2ccccc2cc1Cc1cccc(C2CCNCC2)c1,0.5653266,0.5653,0.4442320,3.3181,1.0000000,448.5630,135
14.2949,32.3579,23.1202,0.4623178,CC(=O)NC(c1cc(NC2CCCc3ncccc32)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],C1CC(N*)c2cccnc2C1|C*,O=c1oc2ccccc2cc1Cc1cccc(NC2CCCc3ncccc32)c1,0.3586403,0.3586,0.2755261,3.5439,1.0000000,469.5410,135
18.6371,34.0351,32.7694,0.5567039,CC(=O)NC(c1cc(CCN2CCCC2)ccc1C1CCCCCC1)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],C1CCCN1CC*|C1(*)CCCCCC1,O=c1oc2ccccc2cc1Cc1cc(CCN2CCCC2)ccc1C1CCCCCC1,0.3151616,0.3152,0.5474439,3.1921,1.0000000,502.6550,135
21.9204,34.9482,21.0952,0.4670283,CNc1ccc(CCC2CN(C)CCO2)cc1C(NC(C)=O)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],C1CN(C)CC(CC*)O1|*NC,O=c1oc2ccccc2cc1Cc1cccc(CCC2CNCCO2)c1,0.4609298,0.4609,0.2210013,3.6330,1.0000000,465.5500,135
13.1584,23.5052,60.4578,0.6996915,CC(=O)NC(c1cc(CCCN2CCN(C)CC2)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],C1CN(C)CCN1CCC*|*C,O=c1oc2ccccc2cc1Cc1cccc(CCCN2CCNCC2)c1,0.5235897,0.5236,0.6542274,3.0561,1.0000000,463.5780,135
20.1010,45.8571,17.4609,0.5276504,CC(=O)NC(c1cc(N2CCN(C)CC2)ccc1-c1nc(C)nn1C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],C1N(C)CCN(*)C1|Cc1nn(C)c(*)n1,O=c1oc2ccccc2cc1Cc1cc(N2CCNCC2)ccc1-c1ncn[nH]1,0.4002073,0.4002,0.3670743,3.4156,1.0000000,502.5750,135
21.3659,36.2550,25.8513,0.5175524,CC(=O)NC(c1cc(NCCc2cccc3c2COC3)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],C1c2c(c(CCN*)ccc2)CO1|C*,O=c1oc2ccccc2cc1Cc1cccc(NCCc2cccc3c2COC3)c1,0.3284102,0.3284,0.4221302,3.3455,1.0000000,484.5520,135
9.8766,20.8818,-20.8818,0.0000000,CC(=O)NC(c1cc(Cn2ccnc2C)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],Cc1n(C*)ccn1|*C,O=c1oc2ccccc2cc1Cc1cccc(Cn2ccnc2)c1,0.4838722,0.4839,0.6205832,3.1004,1.0000000,417.4650,135
14.6218,33.1857,20.9362,0.4510155,CC(=O)NC(c1cc(NCc2ncn(C)c2C)ccc1N)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],Cn1c(C)c(CN*)nc1|*N,O=c1oc2ccccc2cc1Cc1cccc(NCc2c[nH]cn2)c1,0.2635279,0.2635,0.3481352,3.4407,1.0000000,447.4950,135
8.9065,8.3717,-8.3717,0.0000000,CC(=O)NC(c1cc(N)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],N*|*C,O=c1oc2ccccc2cc1Cc1ccccc1,0.5027231,0.5027,0.7482309,2.9189,1.0000000,338.3630,135
22.6811,34.6080,27.3543,0.5163525,COc1ccc(-c2ccc(N3CCNCC3)c(C(NC(C)=O)c3c(O)c4ccccc4oc3=O)c2)c(C)c1C,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],O(C)c1c(C)c(C)c(*)cc1|*N1CCNCC1,O=c1oc2ccccc2cc1Cc1cc(-c2ccccc2)ccc1N1CCNCC1,0.3189143,0.3189,0.4316973,3.3336,0.9999666,527.6210,135
24.2754,46.2934,12.0777,0.4864258,CCCOc1ccc(CCc2ccc(C3CCCC3)c(C(NC(C)=O)c3c(O)c4ccccc4oc3=O)c2)cc1,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],O(CCC)c1ccc(CC*)cc1|C1C(*)CCC1,O=c1oc2ccccc2cc1Cc1cc(CCc2ccccc2)ccc1C1CCCC1,0.2128378,0.2128,0.5454051,3.1946,0.9914753,539.6720,135
18.8484,35.4246,22.0212,0.4787152,CC(=O)NC(c1cc(NCCOc2cc(C)nc(C)c2C)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],O(c1c(C)c(C)nc(C)c1)CCN*|*C,O=c1oc2ccccc2cc1Cc1cccc(NCCOc2ccncc2)c1,0.2337418,0.2337,0.4693483,3.2873,1.0000000,501.5830,135
21.9382,30.9767,24.6287,0.4633785,CC(=O)NC(c1cc(NCC(O)c2cc(C)ccc2C)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],c1(C(CN*)O)cc(C)ccc1C|*C,O=c1oc2ccccc2cc1Cc1cccc(NCCc2ccccc2)c1,0.2794642,0.2795,0.3560259,3.4302,1.0000000,486.5680,135
20.1986,28.3327,33.8337,0.5180528,CC(=O)NC(c1cc(-c2nnc(C)nc2C)ccc1C(C)(C)C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],c1(C)c(*)nnc(C)n1|CC(*)(C)C,O=c1oc2ccccc2cc1Cc1cccc(-c2cncnn2)c1,0.4201585,0.4202,0.3309094,3.4640,1.0000000,472.5450,135
18.3078,27.9350,-27.9350,0.0000000,CC(=O)NC(c1cc(-c2ccc(C)c(C)c2C)ccc1C(C)C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],c1(C)c(C)c(*)ccc1C|C(C)(*)C,O=c1oc2ccccc2cc1Cc1cccc(-c2ccccc2)c1,0.3297300,0.3297,0.5484552,3.1909,1.0000000,469.5810,135
7.4626,23.3633,53.0193,0.6365215,CC(=O)NC(c1cc(Cn2c(C)cnc2C)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],c1(C)n(C*)c(C)nc1|*C,O=c1oc2ccccc2cc1Cc1cccc(Cn2ccnc2)c1,0.4673531,0.4674,0.5518157,3.1868,1.0000000,431.4920,135
12.1180,27.5659,49.2183,0.6398686,CC(=O)NC(c1cc(CCn2nc(C)cc2C)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],c1(C)n(CC*)nc(C)c1|*C,O=c1oc2ccccc2cc1Cc1cccc(CCn2cccn2)c1,0.4358711,0.4359,0.6010550,3.1254,1.0000000,445.5190,135
11.1298,19.1148,-19.1148,0.0000000,CC(=O)NC(c1cc(-c2csc(C)n2)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],c1(C)nc(*)cs1|*C,O=c1oc2ccccc2cc1Cc1cccc(-c2cscn2)c1,0.4755390,0.4755,0.6552302,3.0548,1.0000000,420.4900,135
12.6764,39.5889,27.0220,0.5550909,CCc1ccc(NCc2ccc(C)nc2C)cc1C(NC(C)=O)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],c1(C)nc(C)c(CN*)cc1|C(*)C,O=c1oc2ccccc2cc1Cc1cccc(NCc2cccnc2)c1,0.3309408,0.3309,0.5168232,3.2295,1.0000000,471.5570,135
13.6648,32.1218,44.6338,0.6396297,CC(=O)NC(c1cc(-n2cnc(C)n2)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],c1(C)nn(*)cn1|*C,O=c1oc2ccccc2cc1Cc1cccc(-n2cncn2)c1,0.5062119,0.5062,0.5169560,3.2294,1.0000000,404.4260,135
12.0244,30.7234,34.6501,0.5447786,CNc1ccc(NCc2ccc(C)o2)cc1C(NC(C)=O)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],c1(C)oc(CN*)cc1|*NC,O=c1oc2ccccc2cc1Cc1cccc(NCc2ccco2)c1,0.3125019,0.3125,0.5173774,3.2289,1.0000000,447.4910,135
11.2849,28.8849,39.0856,0.5664209,CCc1nc(CNc2ccc(C)c(C(NC(C)=O)c3c(O)c4ccccc4oc3=O)c2)no1,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],c1(CC)onc(CN*)n1|*C,O=c1oc2ccccc2cc1Cc1cccc(NCc2ncon2)c1,0.3657401,0.3657,0.4968728,3.2538,1.0000000,448.4790,135
14.4584,30.9461,-30.9461,0.0000000,CC(=O)NC(c1cc(NCc2ccccn2)ccc1NC(C)C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],c1(CN*)ccccn1|CC(C)N*,O=c1oc2ccccc2cc1Cc1cccc(NCc2ccccn2)c1,0.2780160,0.2780,0.5492860,3.1899,1.0000000,472.5450,135
16.3250,28.5777,37.5853,0.5513587,CCc1c2ccccc2nn1Cc1ccc(C)c(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)c1,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],c12c(CC)n(C*)nc1cccc2|C*,O=c1oc2ccccc2cc1Cc1cccc(Cn2cc3ccccc3n2)c1,0.3330413,0.3330,0.5032740,3.2460,1.0000000,481.5520,135
15.4411,29.9307,32.1722,0.5175240,CC(=O)NC(c1cc(Cc2cn3c(C)cc(C)cc3n2)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],c1c(C)cc(C)n2cc(C*)nc12|*C,O=c1oc2ccccc2cc1Cc1cccc(Cc2cn3ccccc3n2)c1,0.3486191,0.3486,0.3975946,3.3763,1.0000000,481.5520,135
15.5666,33.8546,28.2283,0.5173579,CC(=O)NC(c1cc(NC(C)Cc2ccncc2)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],c1c(CC(N*)C)ccnc1|C*,O=c1oc2ccccc2cc1Cc1cccc(NCCc2ccncc2)c1,0.3538299,0.3538,0.3913621,3.3842,1.0000000,457.5300,135
20.4122,41.1426,14.9824,0.4677087,CC(=O)NC(c1cc(NCc2ccn(-c3ccncn3)c2)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],c1c(CN*)cn(-c2ccncn2)c1|C*,O=c1oc2ccccc2cc1Cc1cccc(NCc2ccn(-c3ccncn3)c2)c1,0.2889545,0.2890,0.3540763,3.4328,1.0000000,495.5390,135
11.1565,22.9576,56.3107,0.6605695,CC(=O)NC(c1cc(Cn2cccc2C)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],c1cc(C)n(C*)c1|C*,O=c1oc2ccccc2cc1Cc1cccc(Cn2cccc2)c1,0.4779402,0.4779,0.6030897,3.1228,1.0000000,416.4770,135
9.6742,26.1317,47.3371,0.6122395,CC(=O)NC(c1cc(NCc2nccn2C)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],c1cn(C)c(CN*)n1|*C,O=c1oc2ccccc2cc1Cc1cccc(NCc2ncc[nH]2)c1,0.4031611,0.4032,0.5692270,3.1653,1.0000000,432.4800,135
7.2363,17.4586,-17.4586,0.0000000,CC(=O)NC(c1cc(Cn2ccnc2C)ccc1C)c1c(O)c2ccccc2oc1=O,2,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],c1cnc(C)n1C*|*C,O=c1oc2ccccc2cc1Cc1cccc(Cn2ccnc2)c1,0.0000000,0.4839,0.0000000,3.1004,0.0000000,417.4650,135
13.3089,29.7030,40.4081,0.5842598,CCn1ccnc1CNc1ccc(C)c(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)c1,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],c1cnc(CN*)n1CC|C*,O=c1oc2ccccc2cc1Cc1cccc(NCc2ncc[nH]2)c1,0.3720559,0.3721,0.5360554,3.2061,1.0000000,446.5070,135
12.6822,24.5563,-24.5563,0.0000000,CC(=O)NC(c1cc(-c2cnn(C)c2C)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],n1(C)c(C)c(*)cn1|C*,O=c1oc2ccccc2cc1Cc1cccc(-c2cn[nH]c2)c1,0.4931628,0.4932,0.5861754,3.1442,1.0000000,417.4650,135
17.2189,35.3373,32.2159,0.5629432,CC(=O)NC(c1cc(CCn2cncn2)ccc1N1CCCCC1)c1c(O)c2ccccc2oc1=O,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],n1cn(CC*)nc1|N1(*)CCCCC1,O=c1oc2ccccc2cc1Cc1cc(CCn2cncn2)ccc1N1CCCCC1,0.3833672,0.3834,0.4653490,3.2922,1.0000000,487.5600,135
14.3810,28.2567,41.4200,0.5806388,CCc1cnc(Nc2ccc(C)c(C(NC(C)=O)c3c(O)c4ccccc4oc3=O)c2)s1,1,c1cc([*])cc(C(c2c(=O)oc3c(cccc3)c2O)NC(C)=O)c1[*],s1c(N*)ncc1CC|*C,O=c1oc2ccccc2cc1Cc1cccc(Nc2nccs2)c1,0.3655431,0.3655,0.5355248,3.2067,1.0000000,449.5320,135
16.1913,31.4676,39.6555,0.5926920,CCC(C)(C)Cc1ccc(N2CCN(C)CC2)c(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)c1,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],*CC(C)(C)CC|C1CN(C)CCN1*,O=c1oc2ccccc2cc1Cc1ccccc1N1CCNCC1,0.4750194,0.4750,0.4383045,3.3254,1.0000000,491.6320,136
